,Rnk,Rider,Team,Age,Pnt,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking,Year,Month,Day
193307,185.00,1147.00,95.00,36.00,,6.00,4.00,7/4/2017,42.36 km/h,10.00,207.5 km,1,2017,7,4
193308,176.00,1147.00,95.00,36.00,,6.00,5.00,7/5/2017,42.97 km/h,141.00,160.5 km,1,2017,7,5
193309,115.00,1147.00,95.00,36.00,,6.00,6.00,7/6/2017,42.41 km/h,13.00,216 km,1,2017,7,6
193310,170.00,1147.00,95.00,36.00,,6.00,7.00,7/7/2017,42.24 km/h,12.00,213.5 km,1,2017,7,7
193311,159.00,1147.00,95.00,36.00,,6.00,8.00,7/8/2017,41.59 km/h,168.00,187.5 km,1,2017,7,8
193312,138.00,1147.00,95.00,36.00,,6.00,9.00,7/9/2017,35.43 km/h,280.00,181.5 km,1,2017,7,9
193313,185.00,1147.00,95.00,36.00,,6.00,10.00,7/11/2017,44.32 km/h,8.00,178 km,1,2017,7,11
193314,94.00,1147.00,95.00,36.00,,6.00,11.00,7/12/2017,44.49 km/h,5.00,203.5 km,1,2017,7,12
193315,185.00,1147.00,95.00,36.00,,6.00,12.00,7/13/2017,36.81 km/h,334.00,214.5 km,1,2017,7,13
193316,145.00,1147.00,95.00,36.00,,6.00,13.00,7/14/2017,38.73 km/h,233.00,101 km,1,2017,7,14
193317,168.00,1147.00,95.00,36.00,,6.00,14.00,7/15/2017,41.58 km/h,45.00,181.5 km,1,2017,7,15
193318,37.00,1147.00,95.00,36.00,,6.00,15.00,7/16/2017,40.35 km/h,94.00,189.5 km,1,2017,7,16
193319,0.00,1147.00,95.00,36.00,,6.00,16.00,7/18/2017,45.36 km/h,17.00,165 km,1,2017,7,18
193320,106.00,1147.00,95.00,36.00,,6.00,17.00,7/19/2017,35.69 km/h,275.00,183 km,1,2017,7,19
193321,0.00,1147.00,95.00,36.00,,6.00,18.00,7/20/2017,38.39 km/h,254.00,179.5 km,1,2017,7,20
193322,169.00,1147.00,95.00,36.00,,6.00,19.00,7/21/2017,43.61 km/h,38.00,222.5 km,1,2017,7,21
193323,164.00,1147.00,95.00,36.00,,6.00,20.00,7/22/2017,47.79 km/h,23.00,22.5 km,1,2017,7,22
193324,170.00,1147.00,95.00,36.00,25,6.00,-1.00,7/23/2017,40.997 km/h,0.00,0 km,1,2017,7,23
193325,139.00,1147.00,95.00,36.00,26,6.00,21.00,7/23/2017,43.25 km/h,0.00,105 km,1,2017,7,23
193326,126.00,1147.00,95.00,37.00,5,62.00,0.00,8/20/2017,41.96 km/h,0.00,220.9 km,32,2017,8,20
193327,0.00,1147.00,95.00,37.00,,48.00,0.00,8/27/2017,40.9 km/h,0.00,239.7 km,8,2017,8,27
193328,0.00,1147.00,95.00,37.00,,49.00,0.00,9/8/2017,40.25 km/h,0.00,201.6 km,18,2017,9,8
193329,124.00,1147.00,95.00,37.00,,50.00,0.00,9/10/2017,38.27 km/h,0.00,205.7 km,18,2017,9,10
193397,148.00,1148.00,157.00,30.00,,28.00,0.00,3/22/2017,42.46 km/h,0.00,203.4 km,32,2017,3,22
193398,1.00,1148.00,157.00,30.00,,43.00,0.00,3/26/2017,44.06 km/h,0.00,249 km,23,2017,3,26
193399,135.00,1148.00,157.00,30.00,,25.00,1.00,8/7/2017,46.85 km/h,0.00,179.7 km,21,2017,8,7
193400,122.00,1148.00,157.00,30.00,,25.00,2.00,8/8/2017,49.24 km/h,0.00,9 km,21,2017,8,8
193401,7.00,1148.00,157.00,30.00,,25.00,3.00,8/9/2017,43.93 km/h,0.00,186 km,21,2017,8,9
193402,122.00,1148.00,157.00,30.00,,25.00,4.00,8/10/2017,47.18 km/h,0.00,160.7 km,21,2017,8,10
193403,118.00,1148.00,157.00,30.00,,25.00,5.00,8/11/2017,44.22 km/h,0.00,164.9 km,21,2017,8,11
193404,11.00,1148.00,157.00,30.00,,25.00,6.00,8/12/2017,38.79 km/h,0.00,196.9 km,21,2017,8,12
193472,140.00,1150.00,86.00,21.00,,35.00,1.00,5/5/2017,39.42 km/h,0.00,206 km,23,2017,5,5
193473,109.00,1150.00,86.00,21.00,,35.00,2.00,5/6/2017,36.3 km/h,71.00,221 km,23,2017,5,6
193474,100.00,1150.00,86.00,21.00,,35.00,3.00,5/7/2017,42.99 km/h,0.00,148 km,23,2017,5,7
193475,87.00,1150.00,86.00,21.00,,35.00,4.00,5/9/2017,36.69 km/h,271.00,181 km,23,2017,5,9
193476,91.00,1150.00,86.00,21.00,,35.00,5.00,5/10/2017,43.33 km/h,0.00,159 km,23,2017,5,10
193477,113.00,1150.00,86.00,21.00,,35.00,6.00,5/11/2017,43.69 km/h,47.00,217 km,23,2017,5,11
193478,113.00,1150.00,86.00,21.00,,35.00,7.00,5/12/2017,40.08 km/h,0.00,224 km,23,2017,5,12
193479,59.00,1150.00,86.00,21.00,,35.00,8.00,5/13/2017,42.8 km/h,71.00,189 km,23,2017,5,13
193480,83.00,1150.00,86.00,21.00,,35.00,9.00,5/14/2017,40.56 km/h,373.00,152 km,23,2017,5,14
193481,69.00,1150.00,86.00,21.00,,35.00,10.00,5/16/2017,47.18 km/h,0.00,39.8 km,23,2017,5,16
193482,67.00,1150.00,86.00,21.00,,35.00,11.00,5/17/2017,36.7 km/h,0.00,161 km,23,2017,5,17
193483,119.00,1150.00,86.00,21.00,,35.00,12.00,5/18/2017,43.08 km/h,0.00,229 km,23,2017,5,18
193484,149.00,1150.00,86.00,21.00,,35.00,13.00,5/19/2017,44 km/h,0.00,167 km,23,2017,5,19
193485,124.00,1150.00,86.00,21.00,,35.00,14.00,5/20/2017,43.05 km/h,138.00,131 km,23,2017,5,20
193486,196.00,1150.00,86.00,21.00,,35.00,15.00,5/21/2017,46.49 km/h,108.00,199 km,23,2017,5,21
193487,95.00,1150.00,86.00,21.00,,35.00,16.00,5/23/2017,34.65 km/h,312.00,222 km,23,2017,5,23
193488,53.00,1150.00,86.00,21.00,,35.00,17.00,5/24/2017,38.32 km/h,85.00,219 km,23,2017,5,24
193489,124.00,1150.00,86.00,21.00,,35.00,18.00,5/25/2017,35.12 km/h,237.00,137 km,23,2017,5,25
193490,178.00,1150.00,86.00,21.00,,35.00,19.00,5/26/2017,39.11 km/h,0.00,191 km,23,2017,5,26
193491,100.00,1150.00,86.00,21.00,,35.00,20.00,5/27/2017,38.26 km/h,181.00,190 km,23,2017,5,27
193492,48.00,1150.00,86.00,21.00,,35.00,21.00,5/28/2017,53.06 km/h,0.00,29.3 km,23,2017,5,28
193493,98.00,1150.00,86.00,21.00,20,35.00,-1.00,5/28/2017,-,0.00,0 km,23,2017,5,28
193494,164.00,1150.00,86.00,22.00,,30.00,1.00,7/29/2017,44.25 km/h,0.00,130 km,38,2017,7,29
193495,145.00,1150.00,86.00,22.00,,30.00,2.00,7/30/2017,43.61 km/h,0.00,142 km,38,2017,7,30
193496,167.00,1150.00,86.00,22.00,,30.00,3.00,7/31/2017,41.69 km/h,0.00,161 km,38,2017,7,31
193497,168.00,1150.00,86.00,22.00,,30.00,4.00,8/1/2017,42.15 km/h,0.00,238 km,38,2017,8,1
193498,80.00,1150.00,86.00,22.00,,30.00,5.00,8/2/2017,43.4 km/h,0.00,130 km,38,2017,8,2
193499,135.00,1150.00,86.00,22.00,,30.00,6.00,8/3/2017,37.94 km/h,0.00,189 km,38,2017,8,3
193500,135.00,1150.00,86.00,22.00,,30.00,7.00,8/4/2017,38.53 km/h,0.00,132.5 km,38,2017,8,4
193501,130.00,1150.00,86.00,22.00,5,30.00,-1.00,8/4/2017,-,0.00,0 km,38,2017,8,4
193688,35.00,1152.00,42.00,28.00,,22.00,1.00,2/23/2017,40.92 km/h,0.00,189 km,20,2017,2,23
193689,81.00,1152.00,42.00,28.00,,22.00,2.00,2/24/2017,44.1 km/h,0.00,153 km,20,2017,2,24
193690,39.00,1152.00,42.00,28.00,,54.00,0.00,3/4/2017,37.14 km/h,0.00,175 km,26,2017,3,4
193691,148.00,1152.00,42.00,28.00,,1.00,1.00,3/20/2017,40 km/h,0.00,178.9 km,18,2017,3,20
193692,7.00,1152.00,42.00,28.00,,1.00,3.00,3/22/2017,36.78 km/h,128.00,188.3 km,18,2017,3,22
193693,12.00,1152.00,42.00,28.00,,1.00,4.00,3/23/2017,43.59 km/h,0.00,134 km,18,2017,3,23
193694,129.00,1152.00,42.00,28.00,,1.00,5.00,3/24/2017,42.85 km/h,204.00,182 km,18,2017,3,24
193695,33.00,1152.00,42.00,28.00,,1.00,6.00,3/25/2017,41.5 km/h,64.00,189.7 km,18,2017,3,25
193696,44.00,1152.00,42.00,28.00,,1.00,7.00,3/26/2017,44.07 km/h,53.00,138.7 km,18,2017,3,26
193697,49.00,1152.00,42.00,28.00,5,1.00,-1.00,3/26/2017,-,0.00,0 km,18,2017,3,26
193698,113.00,1152.00,42.00,28.00,,18.00,1.00,4/26/2017,38.06 km/h,0.00,173.3 km,37,2017,4,26
193699,159.00,1152.00,42.00,28.00,,18.00,2.00,4/27/2017,38.26 km/h,65.00,136 km,37,2017,4,27
193700,140.00,1152.00,42.00,28.00,,18.00,3.00,4/28/2017,41.91 km/h,0.00,187 km,37,2017,4,28
193701,0.00,1152.00,42.00,28.00,,18.00,4.00,4/29/2017,39.23 km/h,158.00,163.5 km,37,2017,4,29
193702,138.00,1152.00,42.00,28.00,,18.00,5.00,4/30/2017,43.98 km/h,0.00,18.3 km,37,2017,4,30
193703,81.00,1152.00,42.00,28.00,5,18.00,-1.00,4/30/2017,-,0.00,0 km,37,2017,4,30
193704,107.00,1152.00,42.00,28.00,,35.00,1.00,5/5/2017,39.42 km/h,0.00,206 km,23,2017,5,5
193705,127.00,1152.00,42.00,28.00,,35.00,2.00,5/6/2017,36.3 km/h,71.00,221 km,23,2017,5,6
193706,93.00,1152.00,42.00,28.00,,35.00,3.00,5/7/2017,42.99 km/h,0.00,148 km,23,2017,5,7
193707,89.00,1152.00,42.00,28.00,,35.00,4.00,5/9/2017,36.69 km/h,271.00,181 km,23,2017,5,9
193708,80.00,1152.00,42.00,28.00,,35.00,5.00,5/10/2017,43.33 km/h,0.00,159 km,23,2017,5,10
193709,127.00,1152.00,42.00,28.00,,35.00,6.00,5/11/2017,43.69 km/h,47.00,217 km,23,2017,5,11
193710,0.00,1152.00,42.00,28.00,,35.00,7.00,5/12/2017,40.08 km/h,0.00,224 km,23,2017,5,12
193711,108.00,1152.00,42.00,28.00,,35.00,8.00,5/13/2017,42.8 km/h,71.00,189 km,23,2017,5,13
193712,112.00,1152.00,42.00,28.00,,35.00,9.00,5/14/2017,40.56 km/h,373.00,152 km,23,2017,5,14
193713,113.00,1152.00,42.00,28.00,,35.00,10.00,5/16/2017,47.18 km/h,0.00,39.8 km,23,2017,5,16
193714,112.00,1152.00,42.00,28.00,,35.00,11.00,5/17/2017,36.7 km/h,0.00,161 km,23,2017,5,17
193715,113.00,1152.00,42.00,28.00,,35.00,12.00,5/18/2017,43.08 km/h,0.00,229 km,23,2017,5,18
193716,107.00,1152.00,42.00,28.00,,35.00,13.00,5/19/2017,44 km/h,0.00,167 km,23,2017,5,19
193717,87.00,1152.00,42.00,28.00,,35.00,14.00,5/20/2017,43.05 km/h,138.00,131 km,23,2017,5,20
193718,62.00,1152.00,42.00,28.00,,35.00,15.00,5/21/2017,46.49 km/h,108.00,199 km,23,2017,5,21
193719,156.00,1152.00,42.00,28.00,,35.00,16.00,5/23/2017,34.65 km/h,312.00,222 km,23,2017,5,23
193720,190.00,1152.00,42.00,28.00,,35.00,17.00,5/24/2017,38.32 km/h,85.00,219 km,23,2017,5,24
193721,112.00,1152.00,42.00,28.00,,35.00,18.00,5/25/2017,35.12 km/h,237.00,137 km,23,2017,5,25
193722,145.00,1152.00,42.00,28.00,,35.00,19.00,5/26/2017,39.11 km/h,0.00,191 km,23,2017,5,26
193723,112.00,1152.00,42.00,28.00,,35.00,20.00,5/27/2017,38.26 km/h,181.00,190 km,23,2017,5,27
193724,118.00,1152.00,42.00,28.00,20,35.00,-1.00,5/28/2017,-,0.00,0 km,23,2017,5,28
193725,139.00,1152.00,42.00,28.00,,35.00,21.00,5/28/2017,53.06 km/h,0.00,29.3 km,23,2017,5,28
193726,84.00,1152.00,42.00,28.00,,63.00,1.00,10/19/2017,46.02 km/h,0.00,107.4 km,46,2017,10,19
193727,144.00,1152.00,42.00,28.00,,63.00,2.00,10/20/2017,41.99 km/h,0.00,156.7 km,46,2017,10,20
193728,113.00,1152.00,42.00,28.00,,63.00,3.00,10/21/2017,46.46 km/h,0.00,125.4 km,46,2017,10,21
193729,90.00,1152.00,42.00,28.00,,63.00,4.00,10/22/2017,44.56 km/h,0.00,151 km,46,2017,10,22
193730,7.00,1152.00,42.00,28.00,,63.00,5.00,10/23/2017,41.83 km/h,0.00,212.2 km,46,2017,10,23
193731,79.00,1152.00,42.00,28.00,3,63.00,-1.00,10/24/2017,-,0.00,0 km,46,2017,10,24
193732,171.00,1152.00,42.00,28.00,,63.00,6.00,10/24/2017,44.53 km/h,0.00,168.1 km,46,2017,10,24
193825,123.00,1155.00,87.00,25.00,,35.00,1.00,5/5/2017,39.42 km/h,0.00,206 km,23,2017,5,5
193826,21.00,1155.00,87.00,25.00,,35.00,2.00,5/6/2017,36.3 km/h,71.00,221 km,23,2017,5,6
193827,149.00,1155.00,87.00,25.00,,35.00,3.00,5/7/2017,42.99 km/h,0.00,148 km,23,2017,5,7
193828,21.00,1155.00,87.00,25.00,,35.00,4.00,5/9/2017,36.69 km/h,271.00,181 km,23,2017,5,9
193829,2.00,1155.00,87.00,25.00,,35.00,5.00,5/10/2017,43.33 km/h,0.00,159 km,23,2017,5,10
193830,80.00,1155.00,87.00,25.00,,35.00,6.00,5/11/2017,43.69 km/h,47.00,217 km,23,2017,5,11
193831,81.00,1155.00,87.00,25.00,,35.00,7.00,5/12/2017,40.08 km/h,0.00,224 km,23,2017,5,12
193832,77.00,1155.00,87.00,25.00,,35.00,8.00,5/13/2017,42.8 km/h,71.00,189 km,23,2017,5,13
193833,69.00,1155.00,87.00,25.00,,35.00,9.00,5/14/2017,40.56 km/h,373.00,152 km,23,2017,5,14
193834,30.00,1155.00,87.00,25.00,,35.00,10.00,5/16/2017,47.18 km/h,0.00,39.8 km,23,2017,5,16
193835,10.00,1155.00,87.00,25.00,,35.00,11.00,5/17/2017,36.7 km/h,0.00,161 km,23,2017,5,17
193836,22.00,1155.00,87.00,25.00,,35.00,12.00,5/18/2017,43.08 km/h,0.00,229 km,23,2017,5,18
193837,20.00,1155.00,87.00,25.00,,35.00,13.00,5/19/2017,44 km/h,0.00,167 km,23,2017,5,19
193838,79.00,1155.00,87.00,25.00,,35.00,14.00,5/20/2017,43.05 km/h,138.00,131 km,23,2017,5,20
193839,90.00,1155.00,87.00,25.00,,35.00,15.00,5/21/2017,46.49 km/h,108.00,199 km,23,2017,5,21
193840,64.00,1155.00,87.00,25.00,,35.00,16.00,5/23/2017,34.65 km/h,312.00,222 km,23,2017,5,23
193841,45.00,1155.00,87.00,25.00,,35.00,17.00,5/24/2017,38.32 km/h,85.00,219 km,23,2017,5,24
193842,10.00,1155.00,87.00,25.00,,35.00,18.00,5/25/2017,35.12 km/h,237.00,137 km,23,2017,5,25
193843,123.00,1155.00,87.00,25.00,,35.00,19.00,5/26/2017,39.11 km/h,0.00,191 km,23,2017,5,26
193844,90.00,1155.00,87.00,25.00,,35.00,20.00,5/27/2017,38.26 km/h,181.00,190 km,23,2017,5,27
193845,130.00,1155.00,87.00,25.00,20,35.00,-1.00,5/28/2017,-,0.00,0 km,23,2017,5,28
193846,85.00,1155.00,87.00,25.00,,35.00,21.00,5/28/2017,53.06 km/h,0.00,29.3 km,23,2017,5,28
193895,30.00,1156.00,51.00,28.00,,30.00,1.00,7/29/2017,44.25 km/h,0.00,130 km,38,2017,7,29
193896,46.00,1156.00,51.00,28.00,,30.00,2.00,7/30/2017,43.61 km/h,0.00,142 km,38,2017,7,30
193897,77.00,1156.00,51.00,28.00,,30.00,3.00,7/31/2017,41.69 km/h,0.00,161 km,38,2017,7,31
193898,40.00,1156.00,51.00,28.00,,30.00,4.00,8/1/2017,42.15 km/h,0.00,238 km,38,2017,8,1
193899,115.00,1156.00,51.00,28.00,,30.00,5.00,8/2/2017,43.4 km/h,0.00,130 km,38,2017,8,2
193900,139.00,1156.00,51.00,28.00,,30.00,6.00,8/3/2017,37.94 km/h,0.00,189 km,38,2017,8,3
193901,143.00,1156.00,51.00,28.00,5,30.00,-1.00,8/4/2017,-,0.00,0 km,38,2017,8,4
193902,34.00,1156.00,51.00,28.00,,30.00,7.00,8/4/2017,38.53 km/h,0.00,132.5 km,38,2017,8,4
194242,45.00,1157.00,95.00,34.00,,22.00,1.00,2/23/2017,40.92 km/h,0.00,189 km,20,2017,2,23
194243,77.00,1157.00,95.00,34.00,,22.00,2.00,2/24/2017,44.1 km/h,0.00,153 km,20,2017,2,24
194244,26.00,1157.00,95.00,34.00,,22.00,3.00,2/25/2017,40.71 km/h,120.00,186 km,20,2017,2,25
194245,75.00,1157.00,95.00,34.00,,22.00,4.00,2/26/2017,46.86 km/h,0.00,143 km,20,2017,2,26
194246,96.00,1157.00,95.00,34.00,3,22.00,-1.00,2/26/2017,-,0.00,0 km,20,2017,2,26
194247,133.00,1157.00,95.00,34.00,,54.00,0.00,3/4/2017,37.14 km/h,0.00,175 km,26,2017,3,4
194248,4.00,1157.00,95.00,34.00,,33.00,2.00,3/9/2017,39.06 km/h,84.00,229 km,10,2017,3,9
194249,64.00,1157.00,95.00,34.00,,33.00,3.00,3/10/2017,41.92 km/h,0.00,204 km,10,2017,3,10
194250,75.00,1157.00,95.00,34.00,,33.00,4.00,3/11/2017,31.34 km/h,273.00,171 km,10,2017,3,11
194251,41.00,1157.00,95.00,34.00,,33.00,5.00,3/12/2017,41.79 km/h,94.00,209 km,10,2017,3,12
194252,93.00,1157.00,95.00,34.00,,33.00,6.00,3/13/2017,40.4 km/h,0.00,168 km,10,2017,3,13
194253,95.00,1157.00,95.00,34.00,5,33.00,-1.00,3/14/2017,-,0.00,0 km,10,2017,3,14
194254,44.00,1157.00,95.00,34.00,,33.00,7.00,3/14/2017,53.36 km/h,0.00,10.05 km,10,2017,3,14
194255,85.00,1157.00,95.00,34.00,,35.00,1.00,5/5/2017,39.42 km/h,0.00,206 km,23,2017,5,5
194256,29.00,1157.00,95.00,34.00,,35.00,2.00,5/6/2017,36.3 km/h,71.00,221 km,23,2017,5,6
194257,26.00,1157.00,95.00,34.00,15,35.00,3.00,5/7/2017,42.99 km/h,0.00,148 km,23,2017,5,7
194258,89.00,1157.00,95.00,34.00,,35.00,4.00,5/9/2017,36.69 km/h,271.00,181 km,23,2017,5,9
194259,69.00,1157.00,95.00,34.00,,35.00,5.00,5/10/2017,43.33 km/h,0.00,159 km,23,2017,5,10
194260,71.00,1157.00,95.00,34.00,,35.00,6.00,5/11/2017,43.69 km/h,47.00,217 km,23,2017,5,11
194261,38.00,1157.00,95.00,34.00,,35.00,7.00,5/12/2017,40.08 km/h,0.00,224 km,23,2017,5,12
194262,15.00,1157.00,95.00,34.00,,35.00,8.00,5/13/2017,42.8 km/h,71.00,189 km,23,2017,5,13
194263,30.00,1157.00,95.00,34.00,,35.00,9.00,5/14/2017,40.56 km/h,373.00,152 km,23,2017,5,14
194264,5.00,1157.00,95.00,34.00,,35.00,10.00,5/16/2017,47.18 km/h,0.00,39.8 km,23,2017,5,16
194265,35.00,1157.00,95.00,34.00,,35.00,11.00,5/17/2017,36.7 km/h,0.00,161 km,23,2017,5,17
194266,25.00,1157.00,95.00,34.00,,35.00,12.00,5/18/2017,43.08 km/h,0.00,229 km,23,2017,5,18
194267,75.00,1157.00,95.00,34.00,,35.00,13.00,5/19/2017,44 km/h,0.00,167 km,23,2017,5,19
194268,23.00,1157.00,95.00,34.00,,35.00,14.00,5/20/2017,43.05 km/h,138.00,131 km,23,2017,5,20
194269,16.00,1157.00,95.00,34.00,,35.00,15.00,5/21/2017,46.49 km/h,108.00,199 km,23,2017,5,21
194270,60.00,1157.00,95.00,34.00,,35.00,16.00,5/23/2017,34.65 km/h,312.00,222 km,23,2017,5,23
194271,26.00,1157.00,95.00,34.00,,35.00,17.00,5/24/2017,38.32 km/h,85.00,219 km,23,2017,5,24
194272,6.00,1157.00,95.00,34.00,,35.00,18.00,5/25/2017,35.12 km/h,237.00,137 km,23,2017,5,25
194273,23.00,1157.00,95.00,34.00,,35.00,19.00,5/26/2017,39.11 km/h,0.00,191 km,23,2017,5,26
194274,18.00,1157.00,95.00,34.00,,35.00,20.00,5/27/2017,38.26 km/h,181.00,190 km,23,2017,5,27
194275,27.00,1157.00,95.00,34.00,,35.00,21.00,5/28/2017,53.06 km/h,0.00,29.3 km,23,2017,5,28
194276,37.00,1157.00,95.00,34.00,20,35.00,-1.00,5/28/2017,-,0.00,0 km,23,2017,5,28
194293,80.00,1158.00,189.00,35.00,,45.00,1.00,5/14/2017,44.55 km/h,0.00,167.5 km,50,2017,5,14
194294,0.00,1158.00,189.00,35.00,,45.00,2.00,5/15/2017,38.34 km/h,0.00,143 km,50,2017,5,15
194295,52.00,1158.00,189.00,35.00,,45.00,3.00,5/16/2017,38.13 km/h,0.00,186.5 km,50,2017,5,16
194296,81.00,1158.00,189.00,35.00,,45.00,4.00,5/17/2017,43.13 km/h,0.00,159.5 km,50,2017,5,17
194297,54.00,1158.00,189.00,35.00,,45.00,5.00,5/18/2017,33.73 km/h,0.00,125.5 km,50,2017,5,18
194298,98.00,1158.00,189.00,35.00,,45.00,6.00,5/19/2017,50.62 km/h,0.00,24 km,50,2017,5,19
194299,53.00,1158.00,189.00,35.00,,45.00,7.00,5/20/2017,47.63 km/h,0.00,125 km,50,2017,5,20
194300,0.00,1158.00,189.00,35.00,3,45.00,-1.00,5/20/2017,-,0.00,0 km,50,2017,5,20
194301,87.00,1158.00,189.00,35.00,,30.00,1.00,7/29/2017,44.25 km/h,0.00,130 km,38,2017,7,29
194302,119.00,1158.00,189.00,35.00,,30.00,2.00,7/30/2017,43.61 km/h,0.00,142 km,38,2017,7,30
194303,55.00,1158.00,189.00,35.00,,30.00,3.00,7/31/2017,41.69 km/h,0.00,161 km,38,2017,7,31
194304,122.00,1158.00,189.00,35.00,,30.00,4.00,8/1/2017,42.15 km/h,0.00,238 km,38,2017,8,1
194305,93.00,1158.00,189.00,35.00,,30.00,5.00,8/2/2017,43.4 km/h,0.00,130 km,38,2017,8,2
194306,90.00,1158.00,189.00,35.00,,30.00,6.00,8/3/2017,37.94 km/h,0.00,189 km,38,2017,8,3
194307,49.00,1158.00,189.00,35.00,,30.00,7.00,8/4/2017,38.53 km/h,0.00,132.5 km,38,2017,8,4
194631,95.00,1159.00,17.00,37.00,3,27.00,0.00,2/25/2017,40.32 km/h,0.00,198.3 km,26,2017,2,25
194632,74.00,1159.00,17.00,37.00,,11.00,1.00,3/5/2017,43.95 km/h,0.00,148.5 km,4,2017,3,5
194633,90.00,1159.00,17.00,37.00,,11.00,2.00,3/6/2017,44.83 km/h,0.00,195 km,4,2017,3,6
194634,57.00,1159.00,17.00,37.00,,11.00,3.00,3/7/2017,42.03 km/h,0.00,190 km,4,2017,3,7
194635,51.00,1159.00,17.00,37.00,,11.00,4.00,3/8/2017,40.18 km/h,0.00,14.5 km,4,2017,3,8
194636,56.00,1159.00,17.00,37.00,,11.00,5.00,3/9/2017,42.21 km/h,0.00,199.5 km,4,2017,3,9
194637,48.00,1159.00,17.00,37.00,,11.00,6.00,3/10/2017,41.79 km/h,111.00,193.5 km,4,2017,3,10
194638,40.00,1159.00,17.00,37.00,,11.00,7.00,3/11/2017,35.21 km/h,0.00,177 km,4,2017,3,11
194639,80.00,1159.00,17.00,37.00,,11.00,8.00,3/12/2017,41.03 km/h,119.00,115.5 km,4,2017,3,12
194640,70.00,1159.00,17.00,37.00,18,11.00,-1.00,3/12/2017,-,0.00,0 km,4,2017,3,12
194641,4.00,1159.00,17.00,37.00,3,28.00,0.00,3/22/2017,42.46 km/h,0.00,203.4 km,32,2017,3,22
194642,44.00,1159.00,17.00,37.00,5,Record_Bank_20,0.00,3/24/2017,42.9 km/h,0.00,206.1 km,28,2017,3,24
194643,37.00,1159.00,17.00,37.00,60,3.00,0.00,4/2/2017,40.65 km/h,0.00,260 km,20,2017,4,2
194644,128.00,1159.00,17.00,37.00,22,23.00,0.00,4/9/2017,45.2 km/h,0.00,257 km,26,2017,4,9
194645,23.00,1159.00,17.00,37.00,,37.00,1.00,6/10/2017,56.25 km/h,0.00,6 km,19,2017,6,10
194646,90.00,1159.00,17.00,37.00,,37.00,2.00,6/11/2017,39.46 km/h,0.00,172.7 km,19,2017,6,11
194647,54.00,1159.00,17.00,37.00,,37.00,3.00,6/12/2017,41.59 km/h,43.00,159.3 km,19,2017,6,12
194648,89.00,1159.00,17.00,37.00,,37.00,4.00,6/13/2017,37.53 km/h,0.00,143.2 km,19,2017,6,13
194649,61.00,1159.00,17.00,37.00,,37.00,5.00,6/14/2017,42.17 km/h,76.00,222 km,19,2017,6,14
194650,47.00,1159.00,17.00,37.00,,37.00,6.00,6/15/2017,35.87 km/h,260.00,166.7 km,19,2017,6,15
194651,73.00,1159.00,17.00,37.00,,37.00,7.00,6/16/2017,41.82 km/h,0.00,166.3 km,19,2017,6,16
194652,29.00,1159.00,17.00,37.00,,37.00,8.00,6/17/2017,51.03 km/h,0.00,100 km,19,2017,6,17
194653,42.00,1159.00,17.00,37.00,5,37.00,-1.00,6/18/2017,-,0.00,0 km,19,2017,6,18
194654,31.00,1159.00,17.00,37.00,,37.00,9.00,6/18/2017,47.01 km/h,0.00,28.6 km,19,2017,6,18
194655,54.00,1159.00,17.00,38.00,,6.00,1.00,7/1/2017,52.28 km/h,0.00,14 km,1,2017,7,1
194656,32.00,1159.00,17.00,38.00,,6.00,2.00,7/2/2017,44.06 km/h,16.00,203.5 km,1,2017,7,2
194657,18.00,1159.00,17.00,38.00,,6.00,3.00,7/3/2017,41.49 km/h,34.00,212.5 km,1,2017,7,3
194658,72.00,1159.00,17.00,38.00,,6.00,4.00,7/4/2017,42.36 km/h,10.00,207.5 km,1,2017,7,4
194659,33.00,1159.00,17.00,38.00,,6.00,5.00,7/5/2017,42.97 km/h,141.00,160.5 km,1,2017,7,5
194660,0.00,1159.00,17.00,38.00,,6.00,6.00,7/6/2017,42.41 km/h,13.00,216 km,1,2017,7,6
194661,35.00,1159.00,17.00,38.00,,6.00,7.00,7/7/2017,42.24 km/h,12.00,213.5 km,1,2017,7,7
194662,67.00,1159.00,17.00,38.00,,6.00,8.00,7/8/2017,41.59 km/h,168.00,187.5 km,1,2017,7,8
194663,133.00,1159.00,17.00,38.00,,6.00,9.00,7/9/2017,35.43 km/h,280.00,181.5 km,1,2017,7,9
194664,105.00,1159.00,17.00,38.00,,6.00,10.00,7/11/2017,44.32 km/h,8.00,178 km,1,2017,7,11
194665,109.00,1159.00,17.00,38.00,,6.00,11.00,7/12/2017,44.49 km/h,5.00,203.5 km,1,2017,7,12
194666,150.00,1159.00,17.00,38.00,,6.00,12.00,7/13/2017,36.81 km/h,334.00,214.5 km,1,2017,7,13
194667,57.00,1159.00,17.00,38.00,,6.00,13.00,7/14/2017,38.73 km/h,233.00,101 km,1,2017,7,14
194668,77.00,1159.00,17.00,38.00,,6.00,14.00,7/15/2017,41.58 km/h,45.00,181.5 km,1,2017,7,15
194669,60.00,1159.00,17.00,38.00,,6.00,15.00,7/16/2017,40.35 km/h,94.00,189.5 km,1,2017,7,16
194670,12.00,1159.00,17.00,38.00,,6.00,16.00,7/18/2017,45.36 km/h,17.00,165 km,1,2017,7,18
