,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
101,102,102,+0:58,217,MERLIER Tim,24,Vérandas Willems-Crelan,,,",,0:58",45.251000000000005,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
102,103,103,+0:59,62,COLEDAN Marco,28,Trek - Segafredo,,,0:590:59,45.188,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
103,104,104,+0:59,38,WAGNER Robert,34,Team LottoNL-Jumbo,,,",,0:59",45.188,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
104,105,105,+1:00,196,VAN GOETHEM Brian,26,Roompot - Nederlandse Loterij,,,1:001:00,45.125,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
105,106,106,+1:00,207,BACKAERT Frederik,27,Wanty - Groupe Gobert,,,",,1:00",45.125,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
106,107,107,+1:00,169,ANACONA Winner,28,Movistar Team,,,",,1:00",45.125,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
107,108,108,+1:00,85,HENAO Sebastián,24,Team Sky,,,",,1:00",45.125,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
108,109,110,+1:01,178,JAUREGUI Quentin,23,AG2R La Mondiale,,,1:011:01,45.063,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
109,110,111,+1:01,72,BIERMANS Jenthe,21,Team Katusha Alpecin,,,",,1:01",45.063,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
110,111,112,+1:02,33,LEEZER Tom,31,Team LottoNL-Jumbo,,,1:021:02,45.0,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
111,112,113,+1:02,48,STAMSNIJDER Tom,32,Team Sunweb,,,",,1:02",45.0,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
112,113,114,+1:02,128,PIBERNIK Luka,23,Bahrain Merida Pro Cycling Team,,,",,1:02",45.0,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
113,114,115,+1:02,18,VANENDERT Jelle,32,Lotto Soudal,,,",,1:02",45.0,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
114,115,116,+1:03,15,GREIPEL André,35,Lotto Soudal,,,1:031:03,44.938,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
115,116,109,+1:01,204,MCNALLY Mark,28,Wanty - Groupe Gobert,,,1:051:05,44.813,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
116,117,117,+1:05,201,VAN KEIRSBULCK Guillaume,26,Wanty - Groupe Gobert,,,",,1:05",44.813,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
117,118,118,+1:05,14,GALLOPIN Tony,29,Lotto Soudal,,,",,1:05",44.813,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
118,119,119,+1:05,24,QUINZIATO Manuel,37,BMC Racing Team,,,",,1:05",44.813,BinckBank_Tour,2,08 August 2017,49.24 km/h,0,9 km,21
